"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"8b647063-9518-406b-a54c-399d1cb646d3",1331,42,"D","M",13423,"Y","M",2,"C","Y","M","N","L",4,25,"N"
"cabd3b14-fe56-4a5d-9b6b-14041117b6f2",2181,52,"M","F",10903,"Y","M",6,"P","Y","M","Y","H",19,37,"Y"
"193d300f-0586-42f8-be58-7124f16b8ed9",71,48,"D","F",6185,"Y","O",4,"C","N","L","N","L",14,5,"N"
"1037b593-0b05-4b08-9134-c1d4441c3e0a",166,22,"D","F",4183,"Y","O",1,"C","N","L","Y","L",11,27,"N"
"aabcb272-7321-4c7d-86d8-fa0015dec1ca",2333,55,"B","M",11664,"Y","O",0,"C","N","H","Y","H",22,0,"Y"
"950c1ad6-576b-4824-951e-794845d66f00",291,24,"D","M",4976,"N","M",6,"C","Y","L","N","L",17,51,"N"
"e691ce05-cd5e-4193-807f-b8292da53738",1859,48,"M","M",9293,"N","M",6,"P","Y","M","Y","H",4,45,"Y"
"3844b45c-6a26-4261-ac39-a0f8a1d8bf0e",388,34,"H","F",5161,"N","S",2,"C","Y","L","N","L",10,33,"N"
"87c33bf0-8c03-461a-8d82-886bba2b9a0a",2644,57,"B","M",13219,"Y","M",7,"C","N","H","Y","H",11,14,"Y"
"2b401fec-8e6e-4437-a007-d1434f091987",336,24,"H","F",3360,"N","O",0,"C","N","L","N","L",20,48,"N"
"45717d97-12a4-4a4d-ae31-36acda4804cd",578,44,"M","F",9493,"Y","O",8,"C","Y","L","N","L",18,46,"N"
"0e016878-ffeb-49a9-8544-bfc54811ab49",742,41,"D","O",6207,"Y","O",4,"C","N","L","N","L",28,23,"N"
"4277895f-aed9-4d5a-9485-bbcac7fc3983",759,44,"D","M",12476,"Y","O",2,"P","Y","L","N","L",5,12,"N"
"24d31e42-0a31-4b5c-bd2b-4787f91985cd",308,37,"H","M",5173,"Y","O",7,"C","N","L","Y","L",5,19,"N"
"6b2949f0-afff-40e6-ad9d-616d27dc82c0",485,33,"H","M",7369,"N","S",1,"C","N","L","N","L",11,8,"N"
"8204f4a5-9a09-41b5-8fb9-d745a6f999ef",762,33,"B","M",7180,"N","M",6,"P","Y","L","N","L",2,11,"N"
"54f87290-2b36-4908-83cb-ddf68a88b784",1825,58,"H","M",9126,"Y","O",8,"P","Y","H","Y","H",4,41,"Y"
"dd96f7af-eae7-416c-ac73-b71e204deb33",899,34,"H","F",5984,"N","M",1,"C","Y","L","N","L",15,28,"N"
"f3ac79ad-2096-42b7-86ec-45a69c5e4589",1071,38,"M","F",5777,"Y","M",1,"C","Y","M","Y","L",6,13,"N"
"9f92731f-6b97-4583-868d-f31dbc737af9",2124,51,"B","M",10619,"Y","S",1,"C","Y","H","Y","H",24,25,"Y"
"41c4f97f-689e-4d1c-94f3-8d72d1e25305",82,35,"H","M",6379,"N","S",1,"P","N","L","N","L",15,30,"N"
"2980432c-adab-48ce-bf3b-35e01ae027a3",676,31,"B","M",6264,"Y","M",8,"C","N","L","N","L",27,40,"N"
"d7e5012e-c509-447e-95ee-81f9c9e9aa05",760,29,"H","M",3799,"N","M",3,"C","Y","L","N","L",23,1,"N"
"509fc3c1-c204-430e-aa86-603527c06df2",1867,53,"H","F",9333,"Y","O",1,"C","Y","H","Y","H",30,24,"Y"
"82f7f394-8754-4eba-9a33-44042c17773a",83,41,"P","M",10017,"Y","S",6,"C","N","L","N","L",12,53,"N"
"fd60add6-9807-4e14-a2b4-c5b2145a5cbd",2510,55,"M","M",12549,"N","M",2,"P","N","H","Y","H",22,41,"Y"
"23862dbf-337f-483b-b881-1588e58b39e8",499,33,"D","M",4138,"Y","S",1,"C","N","L","N","L",27,13,"N"
"593f21c9-0c02-4bb9-bbd7-6601046f7ca6",517,31,"D","M",4788,"N","M",2,"P","N","L","N","L",10,48,"N"
"609c2920-b4f5-4e67-8915-5976a816bb34",1979,57,"P","M",9895,"Y","S",1,"C","Y","H","N","H",5,13,"Y"
"1066ac84-279a-4b63-9f93-495181895741",165,23,"D","M",4300,"Y","S",1,"C","N","L","N","L",2,31,"N"
"e768a920-114b-4430-adf8-4a78f1d4bd4d",328,28,"H","F",1640,"Y","O",0,"C","Y","M","N","H",20,39,"N"
"468d803f-3081-4276-bf2e-06af3ba53583",2681,46,"D","M",13405,"Y","M",2,"P","Y","H","Y","H",9,4,"Y"
"88740e86-326e-49cc-9152-bb2eab6e7075",3153,51,"P","F",15764,"Y","S",1,"C","Y","H","Y","H",14,40,"Y"
"f3df1dae-18c5-4765-aa19-2dbb39f89f5d",43,59,"H","M",8621,"Y","S",3,"C","N","M","Y","H",11,18,"N"
"95c9da32-85ad-46be-bcc8-81aa76d6a4ee",277,23,"D","M",3774,"N","S",1,"C","Y","L","N","L",2,20,"N"
"0a31b9ae-a141-4731-8caa-6671136ba22a",2219,54,"P","M",11284,"N","S",1,"P","N","M","N","H",22,19,"N"
"ba9d618b-6cc7-47f1-bbe2-fc5a226652ec",2174,44,"D","M",10868,"Y","M",7,"C","Y","M","Y","H",23,17,"Y"
"5a1a0946-c705-4acc-b0df-06c8a72403c7",436,38,"H","F",6881,"N","S",1,"P","N","L","N","L",26,21,"N"
"7d5405fe-4167-4fe0-8a63-c97b1d2a8de0",80,52,"B","M",12058,"Y","O",2,"P","N","L","N","L",17,25,"N"
"3afa6959-945a-4fc5-8eeb-16adf3f21d06",131,24,"D","M",3602,"N","O",1,"P","Y","L","N","L",16,35,"N"
"aca085a4-5c25-48a4-8336-6cfcf2faf08b",3105,51,"B","F",15524,"Y","M",3,"P","Y","H","Y","L",14,53,"Y"
"d398646c-d8c5-4dd0-ae1e-cc869cfc87fb",1998,52,"D","F",9989,"Y","O",8,"P","Y","M","Y","H",12,18,"Y"
"6bf8be83-9a2f-4323-bdb6-2b2dd04e7a69",500,37,"D","F",7838,"N","S",1,"P","Y","L","N","L",24,54,"N"
"2bf73e43-851c-47b2-8779-3bd337dafd24",29,23,"H","M",3153,"N","S",1,"C","N","L","N","L",14,57,"N"
"3ec5d52d-8607-400f-abe7-ae24a403dfdd",3192,50,"B","M",15960,"Y","O",7,"C","N","H","Y","H",16,54,"Y"
"1098d395-9dbe-4a1c-b789-80138e5da8fa",71,29,"H","M",4850,"Y","S",5,"C","N","L","N","L",9,5,"N"
"375560a4-53a2-4e30-96a1-3e6ad84c30f6",20,20,"P","F",3824,"N","S",6,"C","N","L","N","L",12,28,"N"
"48f5d7d1-9bf2-4de5-9bbd-10040683b79b",99,39,"P","F",4892,"N","S",1,"C","N","L","N","L",20,57,"N"
"f1b044b1-7f8f-4f65-857b-600808f9b057",1876,41,"H","M",9378,"N","S",1,"P","Y","M","Y","H",11,22,"Y"
"1e741766-638a-401b-ac38-230e474e7694",1115,49,"P","M",5573,"Y","O",0,"P","N","M","N","L",26,0,"N"
"9dd5ed6a-be8f-4a31-baeb-7a2f5d800c80",2386,59,"B","F",12247,"Y","M",7,"C","Y","H","N","H",15,34,"Y"
"6c736d23-9d3b-4337-a46a-7936d3d614e6",255,28,"H","F",3690,"N","O",6,"P","Y","L","N","L",21,14,"N"
"ef0145e6-dfdb-4d90-82d4-b860239d2baa",31,37,"M","F",4077,"Y","S",8,"C","N","M","N","H",11,21,"N"
"782eb3d8-8416-482e-b638-01b7b1862ffc",402,36,"H","F",6252,"N","S",1,"C","N","L","N","L",3,17,"N"
"38b4af30-4111-4a64-bc68-f9da278b49c9",852,42,"M","F",13828,"N","O",8,"P","Y","L","N","L",27,49,"N"
"07550ada-ab4b-4b9f-a40b-07f30bba8271",587,41,"M","F",12073,"Y","O",6,"C","N","L","N","L",5,13,"N"
"a12e9379-b75a-4d47-a189-d47bd8a5866f",2742,47,"B","F",15285,"Y","O",3,"P","Y","H","N","H",5,34,"Y"
"ca0167a9-3f3e-4dd6-8651-9e7717590849",1270,34,"P","M",6350,"N","M",1,"C","Y","L","N","H",23,54,"N"
"f33a11e5-6428-480f-ab39-7d20f9856b65",341,28,"M","F",1707,"Y","O",1,"C","Y","L","N","L",25,41,"N"
"309f95de-85ff-4bb5-9900-f705f1669808",1307,43,"D","M",13265,"Y","M",7,"C","N","M","N","L",18,51,"N"
"97bbfb46-8cdf-4eca-b646-d76e74bf0e7f",1999,47,"B","M",11142,"Y","S",1,"C","Y","M","N","L",17,58,"N"
"b15d9949-5456-4038-a9d5-72967a18dfa2",224,22,"D","M",3010,"N","O",3,"C","Y","L","N","L",14,2,"N"
"29e9a3b6-6bb3-47c6-b4da-e9d82549e342",362,39,"B","M",5753,"Y","S",1,"C","N","L","N","L",15,24,"N"
"238ea5eb-6042-42ef-a256-ea12dd10dd0c",1124,48,"D","F",5618,"Y","O",7,"P","N","M","N","L",3,31,"N"
"55f5a09e-21f1-4834-ab08-c4bfec2c7458",230,21,"B","M",3782,"N","S",5,"P","N","L","N","L",2,7,"N"
"c0c08ae7-78f2-4c09-8d8d-6eec94062ce4",2944,58,"D","F",14720,"Y","S",1,"P","Y","M","Y","H",3,54,"Y"
"c50b512e-8206-46d9-9eaf-fb35fb84b623",1391,40,"D","F",11139,"Y","S",1,"C","Y","M","Y","L",15,21,"N"
"45f8e7ee-c716-4e91-b332-06b85c958c45",187,24,"B","F",4467,"N","S",1,"C","N","L","N","L",3,56,"N"
"b5350e96-4cb3-4e8f-8897-839b6081f04b",17,25,"B","F",3688,"N","S",3,"P","N","L","N","H",10,24,"N"
"4d67cf9d-d996-448e-af48-b3ad7c6a83f3",2027,54,"B","F",10134,"Y","S",1,"P","Y","H","Y","H",5,35,"Y"
"a980d711-025b-477c-8357-eec5ba0ba47d",2085,47,"B","F",10427,"Y","S",1,"P","Y","H","N","H",27,42,"Y"
"6057fc45-c7d4-4786-9d07-3aa189ab0cac",2950,54,"P","M",14749,"Y","S",1,"P","Y","H","Y","H",21,38,"Y"
"00e51cbb-a7af-47e9-84db-2baf5d091075",1129,60,"H","F",6130,"Y","S",1,"C","N","M","N","L",8,53,"N"
"0e025884-ed2f-4818-827a-a2ab18c15003",815,26,"H","M",5236,"Y","S",1,"C","N","L","Y","L",25,3,"N"
"4322af03-56ed-4db7-a411-b334a00b0105",913,40,"P","M",9083,"Y","M",7,"C","N","L","N","L",10,11,"N"
"4b2a4bdb-f158-4f31-b90c-761a6ab0d019",518,33,"P","M",4889,"N","M",0,"P","N","L","N","L",22,13,"N"
"06437bb5-a590-46fe-831e-cfc75d6ac4dc",1291,45,"D","M",6455,"Y","M",4,"P","N","L","Y","L",3,27,"N"
"c36e3b9d-432b-4e44-be7f-d39f5f052f8b",310,23,"B","F",3666,"N","M",4,"P","Y","M","N","H",29,32,"N"
"51e11020-2424-42e6-9c8e-28572bbff447",2865,53,"D","F",14327,"Y","M",3,"P","Y","H","Y","H",17,60,"Y"
"cf549410-a03c-4112-889b-aad12faa3301",907,36,"H","M",7055,"N","S",1,"C","Y","M","Y","L",2,33,"N"
"e041c927-4834-494c-b0f6-6445a79e6163",269,24,"M","F",3221,"Y","M",1,"C","N","L","N","L",26,37,"N"
"0742c19b-12ac-45c2-9382-32de6f8d373d",895,45,"H","M",6254,"Y","S",1,"C","N","L","N","L",15,21,"N"
"1a68d706-d119-48cb-8847-5e4ffceeb4fd",436,44,"D","M",4543,"Y","S",1,"C","N","L","N","L",28,59,"N"
"7b8cd971-06c9-40c6-b5ef-a39b7bc5876b",2371,47,"P","M",11854,"Y","O",0,"C","N","H","Y","H",18,49,"Y"
"bc593ff6-504f-42e0-a1b7-58e3c8aee4cf",2958,47,"B","M",14791,"Y","M",7,"C","Y","M","Y","H",19,36,"Y"
"a4d77e80-440a-40a0-9e33-3174046a326c",2261,45,"B","F",11305,"Y","O",6,"C","Y","H","N","L",23,31,"Y"
"e241f4f3-fd3b-4ecf-91f5-25eedae43781",2346,50,"H","F",11730,"N","S",1,"P","Y","M","Y","H",7,29,"Y"
"c5f75241-bdf9-4036-8d73-d380beee7312",298,24,"D","M",4108,"N","S",1,"C","Y","L","N","H",20,1,"N"
"daa5a379-e788-473c-b6cb-d930e57d5ce6",3312,57,"B","M",16561,"N","S",1,"P","Y","H","Y","H",29,49,"Y"
"e3b55fb3-aea2-4c23-b4ce-5dcd33d372c1",2817,41,"D","M",14084,"N","S",1,"P","Y","H","Y","H",8,13,"Y"
"8e1c2f2c-18b9-446e-9090-88052a158b5f",123,25,"D","F",3418,"N","S",1,"P","Y","L","N","L",15,27,"N"
"24209a98-2862-41fa-98a2-1edbe0d963fc",235,21,"D","M",4537,"Y","S",4,"C","N","L","N","L",6,37,"N"
"d710b702-730e-443c-87df-c45146e75cad",3297,46,"B","F",16484,"Y","S",1,"P","Y","H","Y","H",21,37,"Y"
"5f973921-b854-4ef2-a6e3-2943b3c4fc15",338,39,"H","M",5379,"N","S",1,"P","N","L","N","L",9,58,"N"
"a261d016-bce3-4960-9462-fc8000a1d2cc",1788,57,"B","F",10465,"Y","O",5,"C","N","M","N","H",5,10,"N"
"c21f2d03-8af9-443b-a6df-8bc2396cc574",806,39,"P","M",6410,"N","O",3,"P","Y","H","N","H",10,9,"N"
"01443d80-3176-4f30-a2a0-45a77472eb52",796,31,"M","M",10484,"N","M",4,"C","N","M","N","L",11,5,"N"
"bd868e43-8bd9-4633-85d1-e2246a8b0397",2267,57,"D","M",11334,"Y","M",8,"C","N","H","Y","H",10,38,"Y"
"46741bba-b4e0-4a31-a918-4a32414d6321",2890,57,"B","M",14452,"Y","S",1,"C","Y","H","Y","H",10,40,"Y"
"1e6207b6-cc11-4257-a7b1-93b8421160e9",378,45,"H","M",4815,"Y","O",2,"C","N","L","N","L",22,0,"N"
"58b4b28d-888c-4d43-9b4b-5e0b6214e7e0",2508,60,"B","M",12540,"Y","O",0,"P","Y","H","Y","H",9,43,"Y"
"9c1da5c5-2232-4f82-b55e-5de865cdac6a",1588,44,"B","F",8698,"Y","O",1,"C","N","M","N","L",18,1,"N"
"8790d002-9c5b-4cac-a1ec-32fb4a700828",2501,54,"B","M",12504,"Y","S",1,"C","Y","H","Y","H",3,19,"Y"
"f9dd64c5-8f0a-43a6-8c3e-0baa2f0dce10",52,31,"B","M",4165,"N","S",2,"C","N","M","N","H",16,37,"N"
"032fe6e7-f9b7-4e08-8b8b-a50237a2b960",50,49,"H","F",4811,"Y","S",7,"C","N","H","N","L",4,8,"N"
"cfc20209-489f-46e7-847d-d1462e92d3ae",79,26,"H","M",2892,"N","S",1,"C","N","L","N","L",12,32,"N"
"5c12267f-eaf0-49c7-adb2-e3b779ffc75f",52,31,"M","F",5230,"N","S",3,"C","N","L","N","L",12,14,"N"
"40981573-e8a8-4304-9f88-73c9410274cd",370,35,"H","O",5709,"N","O",7,"C","Y","L","N","L",21,5,"N"
"21be136d-19a1-457c-b0eb-51e60a888b8a",1021,52,"B","F",5105,"Y","M",8,"C","N","M","Y","L",24,52,"N"
"44670ae4-fe72-4ead-aec6-e7c0a7b11843",2081,54,"D","M",10403,"Y","O",1,"P","N","H","Y","H",8,41,"Y"
"9681e287-dd38-41b5-aa70-19bbb202905d",538,29,"D","F",3935,"N","O",1,"P","N","L","N","L",14,46,"N"
"cd485ba4-34d8-409a-8dff-e71392ff97da",71,34,"M","F",6742,"N","O",3,"C","N","L","N","L",12,26,"N"
"1396ae97-e83f-4375-bd59-793a01eb0e94",44,28,"H","F",4320,"Y","S",1,"C","N","L","N","L",11,15,"N"
"afd854ec-92b5-4e6d-9816-5c6e29f48c74",2641,41,"P","F",13205,"Y","M",8,"P","Y","H","Y","L",23,27,"Y"
"53e57033-a08f-4f00-a264-5b712ace2e80",336,36,"B","M",5236,"N","O",7,"P","N","L","N","L",25,35,"N"
"2cffd752-5f70-41ca-80e2-e992d1b87979",90,44,"D","F",9540,"N","S",1,"C","N","L","N","L",9,52,"N"
"d531217e-29e3-4250-aed8-7753f0c6f644",2571,57,"H","M",12854,"Y","O",7,"P","Y","M","Y","H",6,47,"Y"
"b2f7ea53-6937-489d-9bda-042ecde0741f",3406,59,"M","F",17032,"Y","S",1,"P","Y","H","Y","H",3,31,"Y"
"5d3fe292-b915-4cf5-b3da-a3820ff580e8",2357,51,"H","M",11787,"Y","M",3,"C","Y","H","Y","H",4,32,"Y"
"df7d6ef1-5857-4d36-9481-713e3f2e4e71",1809,47,"D","M",9047,"N","O",5,"P","N","M","Y","H",9,8,"Y"
"2e74caa6-7cfb-436a-b182-7b4dcfda52bc",716,30,"D","M",6579,"N","M",3,"C","N","L","N","L",20,34,"N"
"d97deea3-bffe-4ce0-9497-4386c16a1b65",244,23,"H","F",3325,"N","S",1,"C","Y","L","N","L",24,42,"N"
"7d08c05c-bb46-4a12-a9d1-8a82790a0932",1106,42,"B","F",15608,"Y","M",2,"P","N","M","N","L",19,24,"N"
"bc734349-9316-4396-b0d6-e2299e17add1",1976,51,"D","F",9882,"Y","O",8,"C","Y","L","Y","L",7,40,"Y"
"2826a084-0028-4c07-be00-267b738b2f8f",496,43,"M","M",8105,"Y","S",1,"C","N","L","Y","L",19,31,"N"
"6ba4535e-8895-4c3b-9034-dce6dfcb1c98",365,37,"B","M",5730,"N","O",5,"C","N","L","N","L",9,35,"N"
"95386d00-c81a-4ef0-82c9-9794eabd1e95",576,29,"D","M",4210,"N","O",0,"C","N","L","N","L",17,27,"N"
"19efdfc2-39fe-4adf-a25b-3f71bda5b23b",187,25,"B","M",4409,"Y","S",7,"C","N","L","N","L",16,25,"N"
"abc74e94-165e-43a6-84e9-228aa37167b3",58,56,"B","F",11377,"Y","S",1,"C","N","L","N","L",10,24,"N"
"249942b1-2e2d-4b0f-9beb-2394f2d89018",491,45,"D","M",4705,"Y","S",1,"C","N","L","N","L",25,6,"N"
"70677a0c-e2c5-400a-8227-7ab289e9f5bf",2640,46,"M","F",13201,"Y","S",1,"P","Y","H","Y","H",8,21,"Y"
"f5e601a4-95c5-4ee3-a539-c10c76d93869",82,47,"B","F",9596,"Y","S",1,"C","N","M","Y","H",26,53,"N"
"fcb6f645-ce51-417a-9fed-e621e72dd8c5",1510,42,"D","F",7552,"Y","O",1,"P","N","M","Y","H",2,15,"Y"
"3e4c9456-23ec-4180-ae2e-fb2cc9ad40c0",761,43,"H","M",12424,"Y","S",1,"P","Y","L","N","L",2,35,"N"
"b41d850f-9761-4d77-bea3-c6dc17726b00",622,33,"H","M",4720,"N","S",1,"C","Y","L","N","H",14,33,"N"
"499f136d-b5f0-46c3-9b36-3862aeb57b86",1056,44,"D","M",10777,"Y","M",6,"C","N","M","N","L",20,8,"N"
"941a0953-fa96-405a-a8db-cff7eb9b803b",2273,44,"M","F",12449,"Y","S",1,"P","Y","H","N","H",11,52,"Y"
"46d058f1-55c5-4c77-9b2f-ea5063b54774",227,20,"D","M",3663,"N","S",7,"C","N","L","N","L",14,24,"N"
"1752cbdf-d875-48c7-ac0f-bbdca1702136",1322,58,"D","F",6608,"N","M",7,"P","Y","H","N","H",2,9,"N"
"d70d6089-2771-4144-88e9-eba9500d88b9",298,25,"B","M",2976,"N","M",2,"C","Y","L","N","L",29,51,"N"
"02e2146a-dac7-4042-ac30-698d0f8217bd",1183,36,"D","M",5913,"N","S",1,"P","N","M","Y","H",11,9,"N"
"19fe6329-faff-4ddb-9c09-26a7c3909a53",1257,51,"D","F",6285,"Y","M",8,"P","N","M","N","L",14,44,"N"
"dc015d53-6544-492f-b09e-931d5a97b396",2805,57,"M","M",14025,"Y","S",1,"P","N","M","Y","H",15,39,"Y"
"44409c63-fc3a-4e38-946e-d3dfc929998d",36,31,"P","M",6205,"N","O",2,"C","N","L","N","L",16,25,"N"
"1f1e499d-265d-4448-a285-f304b68dea81",433,33,"B","F",5381,"Y","S",1,"C","N","L","N","L",4,50,"N"
"d2d4b08a-c208-448e-a410-9ce1a0f7455a",2207,41,"P","F",11034,"Y","M",6,"P","Y","M","Y","H",7,56,"Y"
"bfab355f-0ff7-45c2-baf5-6369598cab06",703,38,"D","M",5553,"N","S",1,"P","N","M","N","H",19,39,"N"
"fb72db26-68d3-4550-b2cc-285a59bb5a95",2129,43,"M","M",10645,"Y","O",6,"P","Y","M","Y","H",30,47,"Y"
"ce8914d6-9669-4b83-bb29-593b6b97d864",2353,58,"D","M",11766,"Y","S",1,"P","N","M","Y","H",9,57,"Y"
"213ffd67-9ce5-45ad-b542-093f0aee2899",39,55,"M","M",12932,"Y","S",1,"C","N","L","Y","L",9,37,"N"
"f41609ff-334a-4bcc-9498-f06c30253415",2176,44,"D","M",10879,"Y","S",1,"P","Y","M","Y","L",4,16,"Y"
"35b323d1-7e81-4955-a140-2b73f76bef53",712,40,"H","F",11402,"N","O",2,"C","Y","L","N","L",8,57,"N"
"2647e266-f687-42ee-b056-be72cd34ef87",1256,51,"H","M",6280,"N","M",1,"P","N","H","N","H",28,29,"N"
"63bc737c-4e0b-444a-b63b-e8d06ac9bedf",733,39,"D","M",7241,"N","M",3,"P","N","L","N","L",13,37,"N"
"60d169d8-2aad-4387-9fad-5e714427a347",504,26,"B","M",2882,"N","S",1,"C","N","L","N","L",16,33,"N"
"cbb2ac98-9960-4324-a431-baf8b45cd5e3",1912,44,"H","M",9562,"Y","S",1,"P","Y","M","Y","H",17,50,"Y"
"cacafd2a-b020-4bea-8515-48fd7302c5da",446,28,"D","M",3227,"N","S",1,"C","Y","L","N","L",10,47,"N"
"7bc1614d-f032-4788-bff8-9b44ecda127d",198,22,"D","M",3302,"N","S",1,"C","Y","L","N","L",21,6,"N"
"e0ddef35-5acc-410b-8356-292c9c9b4be9",38,30,"H","F",6278,"N","O",0,"C","N","L","N","L",25,3,"N"
"387960f8-7e9d-428b-9ed4-11553968e683",2410,57,"P","M",12050,"Y","S",1,"C","N","H","Y","H",25,49,"Y"
"8226e8ab-5a5e-48bc-beaa-7cf7f5a94d9d",2707,52,"D","M",13536,"Y","S",1,"P","N","H","Y","H",25,39,"Y"
"b358a76a-069d-40dc-aaea-81b86e58455e",3291,48,"D","M",16456,"Y","M",5,"P","N","H","Y","H",13,45,"Y"
"1f873ae9-00c6-4acb-85a4-00a1cee0dbe8",564,41,"B","F",6338,"Y","M",7,"C","N","L","Y","L",27,3,"N"
"8292127c-3b26-41cd-9dc7-08a8b1ed7991",3100,58,"M","M",15500,"Y","M",3,"P","Y","H","Y","H",14,60,"Y"
"b04a84d1-4488-45cf-952e-20eadf87b2a2",526,27,"D","F",3767,"N","O",7,"C","N","L","N","H",14,60,"N"
"4f553b4b-dc02-44d0-8c3f-4f1262e03307",441,27,"P","M",3917,"N","S",2,"P","N","L","N","L",14,40,"N"
"a1d3b93c-82aa-474e-8ffd-733c072e66c1",2372,51,"B","M",13501,"Y","O",7,"C","N","H","N","H",30,40,"Y"
"3453fd71-8ec1-491a-afdb-569c0f7591f3",308,28,"H","F",3883,"N","S",3,"C","N","L","N","L",15,4,"N"
"3c5aeb99-86a6-4b19-b9f3-e217dde27daa",1855,52,"H","F",9277,"Y","M",0,"P","N","H","Y","H",16,3,"Y"
"b135d786-eafc-4c4f-9de2-2208f1412499",225,22,"D","M",3020,"N","S",1,"P","N","L","N","H",5,56,"N"
"06c91014-3a7e-40d9-8b2c-fd68acdff622",209,30,"H","F",5551,"Y","O",2,"C","N","L","Y","L",7,41,"N"
"d18e89d2-e159-40b8-b3fa-c2ccadaf7596",2722,47,"M","F",13611,"Y","O",7,"P","Y","M","Y","H",11,45,"Y"
"36d22f14-3229-4a44-a9fd-9aef379d4912",2487,55,"H","F",12434,"Y","M",5,"P","N","H","Y","H",6,12,"Y"
"1fb5fe5b-45df-40a0-8126-8c1e8e5b2249",267,26,"H","M",4944,"Y","O",0,"C","N","L","N","L",5,47,"N"
"c82d502d-e4dc-4745-8cfc-3eae2bdcc197",32,25,"B","M",3329,"N","S",7,"C","N","L","N","L",30,19,"N"
"6154d07d-979c-4078-b3a2-df7f58163371",2917,58,"B","M",14587,"Y","M",6,"P","Y","H","Y","H",15,60,"Y"
"298b8da5-8e4e-4751-b54a-9e7f6ed2a215",18,18,"B","F",3289,"Y","S",2,"C","N","L","N","L",21,18,"N"
"d44a692e-b177-416b-b5fc-a52812a04c23",3083,60,"M","F",15416,"Y","M",1,"P","Y","H","Y","H",18,37,"Y"
"6b58d55b-2d7a-424f-ac65-8ec608c9f019",232,24,"D","M",6391,"N","S",1,"C","N","L","N","L",13,55,"N"
"66b79433-5a2a-494a-9947-2744c7358dc9",319,34,"P","M",4880,"N","S",1,"C","N","L","N","L",22,16,"N"
"2729a416-9466-4a89-b633-5a7311eef363",1265,58,"B","F",6325,"Y","S",1,"C","N","M","Y","L",12,6,"N"
"750f518d-5839-48c0-8211-8f9dbe0ecf30",491,33,"P","F",6479,"N","S",1,"P","Y","L","N","L",4,30,"N"
"bfe50815-672e-4cd9-92b2-a8ce35ea60c3",686,33,"P","F",5205,"N","S",1,"P","Y","M","N","H",4,25,"N"
"19040ae3-b208-4759-a599-171be53436f6",90,48,"H","M",4354,"Y","S",1,"C","N","L","N","L",19,54,"N"
"f06d622a-4b24-464d-9c1a-a4da33119866",1999,57,"B","M",9997,"N","O",6,"P","Y","M","Y","H",20,16,"Y"
"3e2d0d48-ca72-4bdc-9f31-238311d13bad",55,33,"H","F",5989,"N","S",1,"C","N","L","N","L",27,38,"N"
"c1394257-9f0d-4a01-b329-407bf7947ab3",2293,44,"P","M",11466,"Y","M",0,"P","Y","M","Y","H",25,52,"Y"
"f4df8bfe-d292-40bc-a288-532530a3c85e",167,20,"B","F",1666,"Y","S",1,"C","Y","L","N","L",18,46,"N"
"63b3de90-ea1d-4847-bd0c-43212585c4ca",122,23,"D","M",3316,"N","O",5,"P","N","L","N","L",23,44,"N"
"fe925d84-188b-44c9-9b89-68b09a43c4d8",970,33,"D","F",5086,"N","S",1,"C","N","M","Y","H",26,11,"N"
"2def2a12-a3f7-4665-9c95-6a19a6a4a800",772,36,"D","M",5164,"N","O",4,"C","N","L","N","L",28,52,"N"
"321b3b99-daaa-4fea-bdcd-9ced85da3f0d",2020,53,"H","M",10098,"Y","S",1,"P","N","H","Y","H",23,50,"Y"
"1c5a0015-ce9d-4d2d-956c-92084f961928",997,34,"B","F",5210,"Y","M",3,"C","N","L","Y","L",10,34,"N"
"2cfd4917-6448-46b3-aced-5222e3d156f7",2122,54,"D","M",10609,"Y","M",0,"P","Y","H","Y","H",21,47,"Y"
"b83c91e8-4ba2-4f30-b7be-7678017f54ba",725,28,"B","M",3627,"N","M",7,"P","Y","M","N","H",5,22,"N"
"42ef86ec-8292-4088-8b4a-2703ebe6ab47",2654,46,"B","F",13270,"Y","M",6,"C","Y","H","Y","H",30,5,"Y"
"e3e837a6-945e-463e-9c6a-d348380e70a5",693,36,"B","F",3467,"N","M",6,"C","Y","L","N","L",5,57,"N"
"1d9cb046-0ae7-417d-baa3-a10a182e0f13",484,20,"M","F",7384,"Y","M",2,"C","N","L","N","L",27,5,"N"
"c09b83e2-f815-48d2-a6c9-f2fc5f991cdf",2874,49,"M","F",14368,"Y","M",0,"C","Y","H","Y","H",12,41,"Y"
"d4d2345e-b627-4f35-943e-62bde7afecd3",43,21,"H","F",3169,"N","S",4,"C","N","L","N","L",17,8,"N"
"e2cb9620-e976-4713-94fa-964cdd8272fd",280,20,"D","F",3161,"N","M",4,"C","Y","L","N","L",21,19,"N"
"7646536b-551d-4497-850f-3ff70543148a",2792,60,"M","M",13960,"Y","O",4,"C","N","H","Y","H",15,14,"Y"
"0e0741da-bd84-4e24-812f-5c731f54f0f0",1346,54,"D","M",6730,"N","S",1,"P","N","H","N","H",11,56,"N"
